id_client,score_credit,age,anciennete,solde,nb_produits,carte_credit,membre_actif,salaire_estime,pays,genre,churn
4173,560,18,12,15100.47,3,0,1,188762.15,Allemagne,Femme,1
4174,409,18,13,151714.93,3,1,0,100405.8,France,Homme,1
4175,777,64,2,202081.6,3,0,1,186332.75,France,Femme,0
4176,726,50,9,187252.01,3,0,0,59331.48,France,Femme,1
4177,744,55,7,50742.35,2,1,1,129043.18,Allemagne,Femme,1
4178,799,42,2,215573.13,2,1,1,198976.58,France,Homme,0
4179,780,43,13,85635.54,3,0,1,84571.62,France,Homme,0
4180,713,30,4,236627.09,2,0,1,15269.12,Espagne,Femme,1
4181,713,76,8,17936.99,2,1,1,26849.66,France,Femme,1
4182,806,45,10,121552.17,1,1,1,173926.03,Espagne,Homme,0
4183,562,50,4,149281.09,2,1,1,105998.84,Espagne,Femme,0
4184,565,54,14,61912.52,4,1,1,114292.87,Espagne,Homme,0
4185,575,58,6,192845.05,3,1,1,162893.83,France,Femme,0
4186,819,47,10,156723.92,2,1,1,165142.12,Espagne,Homme,0
4187,480,74,13,4527.36,3,1,1,103322.94,France,Homme,0
4188,425,66,6,152092.15,2,1,1,173741.24,France,Homme,1
4189,825,65,4,122869.56,3,0,1,101658.62,Espagne,Homme,0
4190,635,25,1,49007.3,4,1,1,139878.95,France,Homme,0
4191,823,66,4,248937.06,2,1,1,21171.94,Allemagne,Femme,1
4192,845,64,6,224290.55,2,0,0,40529.89,France,Homme,1
4193,626,73,6,73126.92,4,1,1,172512.71,France,Homme,0
4194,505,18,3,135267.73,2,1,1,72926.91,Allemagne,Homme,1
4195,597,29,0,79125.53,3,1,1,76927.63,Espagne,Femme,0
4196,567,22,5,193873.94,4,1,0,137653.37,France,Homme,0
4197,539,41,12,232582.86,1,1,0,124619.56,France,Femme,0
4198,766,23,14,89707.15,3,1,1,30204.9,France,Homme,1
4199,818,42,13,201396.06,2,0,1,156666.53,France,Homme,0
4200,512,18,2,124601.89,3,0,1,129186.15,France,Femme,0
4201,529,42,10,99144.64,4,0,1,173236.39,France,Femme,0
4202,383,18,4,234605.46,2,1,1,114066.93,Allemagne,Femme,1
4203,390,49,3,127601.17,2,0,1,91650.09,France,Homme,0
4204,656,59,14,116852.63,4,0,0,83697.98,Allemagne,Homme,1
4205,780,59,12,168108.6,1,1,1,15817.5,France,Homme,0
4206,687,20,1,65308.55,2,1,1,22360.08,Espagne,Femme,1
4207,663,66,11,81198.22,2,1,1,39274.11,France,Femme,0
4208,424,36,14,233011.46,2,1,1,186964.42,France,Femme,0
4209,790,77,6,169632.46,1,1,1,177920.35,Espagne,Homme,1
4210,628,60,13,206659.29,3,1,1,106981.33,France,Femme,0
4211,525,46,4,67777.94,1,1,0,48336.33,Espagne,Femme,1
4212,733,67,14,135947.55,3,1,1,42030.6,France,Homme,1
4213,499,19,13,242849.07,2,1,1,62384.16,Allemagne,Homme,1
4214,622,26,6,79675.97,3,0,1,183113.72,France,Femme,1
4215,674,73,8,40119.12,3,1,0,111471.59,Allemagne,Femme,0
4216,457,34,3,127721.5,3,1,0,163747.74,France,Femme,1
4217,488,77,4,96955.27,3,1,1,108749.56,France,Homme,0
4218,699,63,8,39894.31,2,1,0,127747.75,Allemagne,Homme,1
4219,620,53,12,222137.85,4,1,1,127868.98,France,Femme,0
4220,696,78,9,247680.98,1,1,1,20797.49,Allemagne,Femme,1
4221,768,34,10,142145.55,3,1,1,97374.68,Allemagne,Femme,0
4222,638,66,13,193669.19,2,1,0,174849.07,Allemagne,Femme,0
4223,561,29,12,214759.59,2,0,0,105483.25,France,Femme,1
4224,730,77,3,175245.5,2,1,1,95537.05,France,Homme,0
4225,621,37,4,11039.01,2,1,1,112410.93,Allemagne,Homme,1
4226,767,67,12,39408.56,3,1,1,85441.9,Espagne,Homme,1
4227,415,20,4,17747.3,1,1,1,110348.99,Allemagne,Homme,1
4228,832,60,7,2469.9,2,0,1,40038.79,Allemagne,Femme,0
4229,773,74,14,76499.1,1,1,0,194070.16,Allemagne,Homme,1
4230,597,67,12,98088.99,1,0,1,21314.04,Allemagne,Femme,0
4231,505,21,14,60257.43,1,1,1,104393.37,Espagne,Homme,1
4232,396,34,3,16151.16,4,1,1,53848.62,France,Homme,0
4233,772,67,3,132465.77,2,1,1,25795.82,France,Homme,0
4234,803,54,12,68329.83,2,0,1,135565.5,Espagne,Homme,0
4235,550,63,6,199009.29,2,1,1,197258.53,France,Homme,0
4236,497,59,10,2013.16,1,1,1,153676.92,Allemagne,Homme,0
4237,473,32,4,210631.76,2,1,1,61993.82,Allemagne,Femme,0
4238,350,50,5,238688.42,2,1,0,106276.98,Allemagne,Homme,1
4239,805,33,5,179033.77,1,1,1,24209.59,Allemagne,Femme,1
4240,596,28,11,183411.02,2,1,1,113359.0,France,Femme,0
4241,692,72,5,233390.58,3,1,1,33400.69,Allemagne,Femme,0
4242,477,37,13,52267.82,4,1,0,162002.41,Allemagne,Homme,1
4243,540,55,9,248641.39,3,1,1,25490.68,Espagne,Homme,0
4244,416,41,4,193370.3,3,1,1,16731.78,France,Femme,0
4245,353,78,12,181642.68,3,0,1,174388.05,France,Femme,0
4246,791,71,12,90272.64,1,1,1,189370.31,France,Femme,1
4247,758,33,4,136444.37,2,0,1,31012.49,Allemagne,Homme,0
4248,652,47,8,163479.45,3,0,1,66599.58,France,Homme,1
4249,643,51,12,155085.72,3,1,1,152214.0,France,Femme,0
4250,492,18,7,176246.16,2,1,1,114835.89,France,Femme,1
4251,540,41,14,20595.43,1,0,0,190608.81,Espagne,Femme,1
4252,370,41,3,88912.11,3,1,1,86998.3,France,Homme,0
4253,576,26,6,108500.0,2,1,1,15614.73,France,Homme,1
4254,662,39,7,65157.32,2,1,1,18652.94,Allemagne,Homme,0
4255,466,29,11,43156.82,4,1,1,119498.07,France,Femme,1
4256,786,34,8,34731.87,3,0,1,154139.5,France,Femme,0
4257,651,79,4,91595.85,3,0,1,161264.15,Allemagne,Homme,0
4258,849,42,2,123360.43,4,0,0,183630.65,Allemagne,Homme,1
4259,491,45,14,15744.11,2,0,0,57378.79,Allemagne,Homme,1
4260,833,78,12,236614.52,2,1,1,151605.09,France,Femme,1
4261,809,32,3,191310.83,3,1,1,168013.15,France,Femme,1
4262,750,47,14,182712.94,3,1,1,169710.94,Espagne,Homme,0
4263,388,68,9,43215.13,4,1,1,91135.56,France,Femme,1
4264,742,44,5,150950.19,3,1,1,130806.86,Allemagne,Homme,0
4265,704,39,9,132431.24,3,1,1,117039.58,Espagne,Homme,0
4266,601,27,10,245617.21,1,1,1,125534.9,France,Femme,1
4267,682,78,4,186917.94,4,1,1,67175.78,France,Homme,1
4268,556,75,8,143940.47,2,0,1,141398.37,Allemagne,Femme,1
4269,559,48,12,212703.17,3,0,0,146353.2,France,Femme,0
4270,464,44,10,38773.57,2,1,1,51250.45,Espagne,Homme,1
4271,574,29,10,3804.13,3,1,1,97072.0,France,Femme,1
4272,483,63,13,172558.33,1,1,1,93089.53,France,Homme,1
4273,600,48,2,24577.87,4,1,1,153555.87,Espagne,Homme,0
4274,568,49,1,28858.41,4,1,1,138303.07,France,Homme,0
4275,756,49,5,186170.18,2,0,1,103096.23,Espagne,Homme,1
4276,792,58,12,67633.71,1,1,1,135718.29,France,Femme,0
4277,440,76,6,157157.8,2,1,1,63629.4,Espagne,Femme,0
4278,703,62,4,229351.73,1,1,1,57984.36,France,Femme,0
4279,725,52,0,79118.63,3,1,1,59385.14,France,Homme,0
4280,395,70,2,54286.04,3,1,1,20457.07,France,Femme,1
4281,387,78,2,26640.72,1,1,1,142849.11,France,Femme,1
4282,491,63,11,32615.59,3,1,1,197381.9,France,Homme,0
4283,449,38,13,15555.67,4,1,1,72170.95,France,Femme,1
4284,677,27,3,21910.59,1,1,0,187019.17,Allemagne,Homme,0
4285,539,33,13,108001.15,1,0,0,127210.38,Espagne,Homme,0
4286,384,24,9,80216.26,2,1,1,56612.84,Espagne,Homme,0
4287,496,21,5,176640.2,1,0,1,17194.96,Allemagne,Homme,1
4288,379,44,4,217560.41,2,1,1,148890.31,France,Homme,1
4289,683,69,0,196193.3,1,0,1,143866.23,France,Homme,1
4290,433,72,14,132659.31,4,1,1,57411.87,France,Homme,0
4291,718,42,5,25610.53,4,1,1,76550.44,France,Homme,1
4292,630,48,13,177441.82,4,1,1,181138.65,Allemagne,Femme,0
4293,773,28,13,90707.18,2,1,1,44088.16,Allemagne,Femme,0
4294,693,65,8,21412.6,2,1,1,169557.12,Espagne,Femme,0
4295,619,37,10,210616.6,3,0,0,46306.34,Espagne,Femme,1
4296,503,53,0,84554.13,2,1,0,104119.52,Allemagne,Femme,1
4297,451,71,7,54562.21,2,1,1,107308.58,Espagne,Femme,0
4298,564,71,7,217863.02,4,1,1,102336.58,France,Femme,0
4299,499,72,2,225533.47,1,1,0,68266.97,Espagne,Femme,1
4300,781,34,14,84742.71,2,0,0,61872.47,France,Homme,1
4301,432,62,12,88700.35,3,1,1,150633.63,France,Femme,0
4302,459,28,8,144907.13,1,1,0,66000.23,Allemagne,Homme,1
4303,784,47,10,183360.37,2,0,1,127834.34,France,Femme,0
4304,736,52,12,15787.3,1,1,1,171628.34,France,Homme,1
4305,775,58,12,148335.91,1,1,1,169851.37,France,Femme,0
4306,624,55,10,238205.02,1,0,1,45923.01,Allemagne,Femme,0
4307,550,39,7,65523.47,1,1,1,136126.46,Espagne,Homme,0
4308,633,70,2,227206.8,1,1,1,126421.64,France,Femme,0
4309,817,60,9,237542.09,2,1,0,67167.13,Espagne,Femme,1
4310,522,65,4,67288.41,1,1,1,87418.99,Espagne,Femme,1
4311,676,68,2,188550.47,1,1,1,67745.91,France,Femme,1
4312,555,44,4,59693.75,3,1,1,114357.05,Allemagne,Homme,0
4313,412,54,8,184402.79,3,1,1,163671.07,Espagne,Homme,0
4314,422,63,14,199354.99,1,1,0,177338.12,Espagne,Homme,1
4315,600,66,11,61801.43,2,1,1,148722.36,France,Femme,0
4316,473,52,3,178967.39,3,1,1,104438.32,France,Femme,1
4317,724,21,5,203026.13,3,1,1,192247.63,Espagne,Femme,0
4318,470,33,2,89644.72,1,0,1,119317.62,Allemagne,Femme,1
4319,624,33,2,41925.69,2,1,1,103531.14,France,Homme,0
4320,780,38,4,22991.14,4,1,1,173503.12,France,Femme,0
4321,849,43,7,143845.43,2,1,1,49155.32,Allemagne,Femme,0
4322,747,74,13,244524.53,3,1,1,44207.49,France,Homme,0
4323,469,53,7,205737.58,3,1,1,159770.36,Allemagne,Homme,0
4324,771,36,2,108959.91,3,1,1,176055.6,Allemagne,Homme,0
4325,786,75,7,134155.23,3,0,1,28463.33,France,Femme,0
4326,666,34,12,69881.97,3,1,1,156355.93,France,Homme,0
4327,513,62,10,40766.47,1,1,1,93525.42,Espagne,Homme,0
4328,773,43,12,120520.29,1,1,1,145189.46,Allemagne,Femme,1
4329,814,39,7,115875.39,1,1,1,39969.33,Allemagne,Homme,1
4330,635,72,2,130482.49,3,0,1,195007.36,Allemagne,Femme,0
4331,614,75,9,238201.15,1,1,1,178036.85,France,Homme,1
4332,669,73,14,150973.83,3,1,1,90104.92,Allemagne,Homme,1
4333,510,45,12,151442.96,2,1,1,180271.38,Allemagne,Femme,1
4334,725,18,14,32006.19,4,1,1,180561.26,France,Femme,0
4335,657,61,9,249122.22,2,1,0,100331.81,France,Homme,0
4336,438,53,1,193211.24,4,0,1,190173.82,France,Femme,1
4337,491,60,9,219300.84,1,0,1,195718.57,France,Homme,1
4338,552,54,1,103575.1,4,0,1,55184.36,Espagne,Femme,1
4339,658,19,8,125532.02,2,1,1,27333.34,France,Homme,0
4340,576,34,6,130520.95,2,0,1,76262.71,France,Homme,0
4341,838,57,5,48523.63,4,1,0,105434.52,Espagne,Femme,1
4342,792,55,6,172372.29,2,1,1,32145.13,Allemagne,Homme,1
4343,683,38,7,225744.18,1,1,0,41022.02,Allemagne,Femme,1
4344,571,78,11,40926.45,2,1,1,194764.34,Allemagne,Femme,1
4345,390,26,0,21579.57,4,1,1,151400.61,France,Homme,1
4346,545,30,7,184554.73,1,1,1,176863.54,Espagne,Homme,0
4347,417,28,2,68300.46,4,1,1,194663.6,France,Femme,0
4348,825,78,2,155965.64,3,1,1,84956.71,France,Femme,1
4349,613,33,5,173939.58,3,1,1,142254.83,France,Homme,0
4350,351,33,3,80477.69,1,1,1,49044.07,Allemagne,Femme,1
4351,710,76,3,203786.15,1,1,1,117058.43,France,Femme,0
4352,474,19,3,137497.25,2,1,1,53827.52,France,Femme,0
4353,459,59,9,217249.85,4,1,0,44679.73,France,Homme,1
4354,435,61,8,190823.39,3,1,1,33212.07,France,Homme,0
4355,774,25,7,217143.91,2,1,0,122251.26,France,Femme,1
4356,469,60,2,5040.35,3,1,1,190722.47,France,Femme,1
4357,476,79,0,60876.57,2,1,1,37611.03,France,Femme,0
4358,604,59,0,22501.99,2,1,1,107928.17,France,Femme,0
4359,532,30,0,110520.75,3,1,1,142107.6,France,Homme,1
4360,365,74,3,222490.03,2,0,1,106734.41,Allemagne,Homme,1
4361,826,34,13,116885.07,3,0,0,183678.55,France,Femme,1
4362,411,56,5,212428.26,1,1,1,45764.7,France,Femme,1
4363,718,41,3,81794.56,4,0,1,19470.2,Espagne,Femme,0
4364,781,20,10,84892.52,2,1,0,85876.85,Espagne,Homme,0
4365,507,47,10,223890.43,3,0,1,117765.43,Allemagne,Homme,0
4366,617,69,2,106454.29,3,0,1,62083.81,France,Femme,0
4367,384,30,7,197441.37,4,1,1,46160.21,Allemagne,Femme,1
4368,616,36,13,59160.89,4,1,0,163895.0,France,Homme,0
4369,413,24,7,237200.21,4,1,1,49886.41,France,Homme,0
4370,843,26,5,143644.56,2,0,1,96896.21,France,Homme,0
4371,399,36,8,189830.89,3,1,1,191579.01,Espagne,Homme,1
4372,818,62,11,22378.92,2,1,1,128350.39,Allemagne,Femme,1
4373,604,71,9,123166.06,2,1,0,107078.84,France,Femme,0
4374,498,57,0,225259.62,1,0,1,81646.29,Espagne,Femme,1
4375,674,39,12,219259.66,4,1,0,111271.31,France,Homme,0
4376,653,35,7,11703.49,1,1,1,150846.81,France,Femme,0
4377,625,78,5,75924.62,1,1,1,167167.54,Allemagne,Femme,0
4378,706,40,0,110830.0,2,1,1,135221.83,Allemagne,Femme,1
4379,800,19,3,43066.2,2,1,1,161208.66,France,Homme,0
4380,521,67,4,182499.58,3,1,1,31357.29,France,Homme,1
4381,766,67,6,46128.0,1,0,1,17659.27,France,Femme,0
4382,550,28,7,86659.92,4,1,1,150866.04,Allemagne,Femme,0
4383,794,48,8,165820.16,1,0,1,63415.25,France,Femme,0
4384,742,50,11,120522.34,3,1,1,177370.48,Allemagne,Femme,0
4385,673,31,11,184642.76,1,1,1,114132.38,France,Homme,0
4386,384,33,5,240301.98,1,1,1,103526.38,France,Homme,1
4387,814,28,9,29136.67,1,1,1,157971.47,France,Homme,1
4388,831,50,8,177391.93,3,1,0,152102.76,Espagne,Femme,1
4389,565,79,3,57586.04,1,1,1,145291.16,Allemagne,Femme,0
4390,829,24,7,103619.18,2,1,1,142631.68,Allemagne,Homme,0
4391,414,48,2,8215.68,1,0,1,110348.26,Allemagne,Femme,1
4392,357,78,3,33976.85,2,1,1,186397.97,Espagne,Homme,1
4393,650,65,9,79944.32,1,1,0,179768.66,France,Homme,0
4394,692,79,3,85496.45,2,0,1,75939.91,Allemagne,Homme,1
4395,780,63,5,224896.3,1,1,1,163868.49,Allemagne,Femme,1
4396,773,64,14,185453.23,4,0,1,179855.08,Allemagne,Femme,1
4397,681,31,8,243045.74,2,0,1,129377.17,Espagne,Femme,0
4398,787,45,5,149767.88,4,1,0,117782.15,Allemagne,Homme,0
4399,425,70,0,60428.43,2,1,1,139299.05,Espagne,Femme,0
4400,523,60,4,81913.76,1,1,1,45166.22,France,Homme,0
4401,396,33,8,79958.98,3,1,0,31158.58,France,Homme,0
4402,364,36,4,81623.58,1,0,0,166727.8,France,Homme,1
4403,710,34,5,168241.04,3,1,1,121065.35,Espagne,Femme,1
4404,496,76,2,132701.98,4,1,1,37662.78,France,Homme,0
4405,375,43,7,96356.04,3,1,1,92018.84,Allemagne,Femme,0
4406,657,23,9,37272.44,3,0,0,70173.36,France,Homme,0
4407,442,60,10,5534.79,3,0,1,176963.42,Espagne,Femme,1
4408,755,66,12,54708.67,3,1,0,108835.73,France,Homme,1
4409,581,26,3,26867.85,4,1,1,121839.82,Allemagne,Femme,0
4410,370,67,3,196361.26,3,1,1,58528.72,Allemagne,Femme,0
4411,656,34,10,28124.49,1,0,1,162826.76,France,Femme,1
4412,387,48,11,181057.06,2,1,0,187068.74,Allemagne,Femme,0
4413,625,29,4,96414.67,2,1,1,161611.45,France,Homme,1
4414,506,40,13,18344.6,1,1,0,106178.94,Espagne,Femme,0
4415,528,71,9,203182.51,4,0,1,169491.45,France,Femme,0
4416,481,71,14,144907.64,1,0,1,49772.39,Allemagne,Homme,1
4417,660,79,8,58940.38,1,1,1,35981.53,France,Homme,1
4418,804,22,12,223670.29,3,0,1,96070.54,France,Femme,0
4419,697,60,7,11314.58,3,1,1,48583.88,France,Homme,0
4420,377,53,6,50454.9,4,1,1,62944.7,Allemagne,Homme,0
4421,609,76,4,188011.73,4,1,1,123246.6,Allemagne,Homme,1
4422,755,53,8,177344.48,2,1,1,89722.08,France,Femme,1
4423,425,20,8,72317.92,4,1,1,175187.48,Espagne,Femme,0
4424,778,75,9,15506.22,1,0,1,56738.28,France,Femme,0
4425,416,41,9,214519.52,2,0,1,199406.28,France,Femme,0
4426,691,72,1,78424.41,2,1,1,81487.78,France,Femme,0
4427,841,74,3,48928.35,3,0,1,110349.53,France,Homme,1
4428,543,34,7,129015.46,3,0,1,39481.44,France,Femme,0
4429,821,56,12,227556.8,2,1,1,122170.32,France,Homme,0
4430,511,43,13,10886.64,3,1,0,192837.71,France,Femme,1
4431,696,21,0,191451.02,3,1,1,153638.59,Espagne,Homme,0
4432,788,72,12,143118.31,3,1,1,60150.09,France,Femme,0
4433,710,62,14,106362.28,2,0,1,96883.17,France,Homme,1
4434,606,29,4,186020.11,2,0,0,93705.16,France,Femme,0
4435,421,18,7,241456.11,2,1,1,33120.34,France,Femme,0
4436,436,38,1,57301.55,1,0,1,178882.28,France,Homme,0
4437,771,36,1,35911.84,2,0,1,85569.37,Allemagne,Femme,0
4438,611,38,12,228220.44,3,1,0,106438.03,Allemagne,Homme,1
4439,563,69,7,167238.27,2,1,1,68880.84,France,Homme,0
4440,502,35,9,109496.51,1,0,1,43193.19,France,Homme,0
4441,559,60,11,143314.89,3,1,1,181890.46,Allemagne,Femme,0
4442,750,69,8,186403.48,4,1,0,21918.53,Allemagne,Homme,0
4443,410,20,6,193257.97,2,1,0,88977.71,France,Homme,1
4444,617,78,7,229973.55,2,0,1,150178.65,France,Femme,0
4445,611,66,4,106710.7,4,1,1,72138.71,Allemagne,Femme,0
4446,567,61,0,73352.73,3,1,1,97515.29,Allemagne,Homme,0
4447,632,49,3,159916.07,2,0,1,119428.29,Espagne,Homme,0
4448,485,27,14,103931.97,1,1,0,199090.1,France,Femme,0
4449,816,57,1,148649.61,3,1,0,155285.75,Allemagne,Homme,1
4450,729,32,2,104996.45,2,1,1,193916.34,France,Homme,0
4451,711,22,11,38248.95,3,1,1,143231.91,Allemagne,Homme,1
4452,798,21,2,117356.69,2,1,1,64774.78,France,Homme,0
4453,790,75,8,172729.46,4,1,1,68185.43,France,Homme,0
4454,442,45,12,199820.95,2,1,1,167155.9,Allemagne,Femme,0
4455,458,70,14,123331.57,3,0,0,94127.0,Allemagne,Homme,1
4456,590,69,9,41309.47,2,0,1,83491.48,France,Femme,0
4457,704,68,14,103671.93,2,1,1,189842.39,Allemagne,Femme,0
4458,773,70,3,196573.48,3,1,1,17448.14,France,Homme,0
4459,491,21,1,103214.82,2,0,1,112118.87,Allemagne,Homme,1
4460,640,32,2,174132.7,2,1,1,158389.18,France,Homme,0
4461,781,34,2,126803.42,3,0,0,151191.27,Allemagne,Homme,0
4462,586,61,13,60305.78,4,1,0,83001.26,Allemagne,Homme,1
4463,689,20,6,199037.63,1,1,1,114094.94,France,Homme,1
4464,661,27,7,21053.36,1,0,1,16031.8,France,Homme,0
4465,526,64,12,131222.57,1,1,1,113943.6,France,Homme,1
4466,490,59,10,52222.76,1,1,0,124224.23,France,Femme,1
4467,538,73,12,16766.41,1,0,1,176836.4,France,Homme,0
4468,835,40,5,125733.48,1,1,1,53986.39,Espagne,Homme,0
4469,398,35,3,124890.54,3,1,1,167651.96,Espagne,Homme,0
4470,651,18,5,176725.23,3,1,1,147842.3,Allemagne,Homme,0
4471,718,52,12,186187.67,3,0,1,138215.71,France,Femme,1
4472,539,70,10,181947.87,2,1,0,87961.75,Espagne,Homme,0
4473,485,75,0,102389.68,4,1,1,82975.36,Allemagne,Homme,0
4474,392,48,12,157922.45,4,1,0,145103.33,France,Femme,0
4475,753,76,9,144236.31,1,1,0,198191.29,France,Femme,0
4476,729,61,7,105390.44,1,1,0,89990.45,Allemagne,Femme,0
4477,702,18,0,149303.17,3,0,1,184940.96,France,Homme,1
4478,439,20,14,236811.97,4,0,1,123510.84,France,Femme,1
4479,644,20,4,48223.44,2,0,1,175610.65,France,Femme,1
4480,690,54,1,226443.02,2,1,1,55180.23,France,Homme,1
4481,594,36,14,13363.88,3,0,1,156012.93,France,Femme,0
4482,782,46,5,77097.3,1,1,0,169464.55,France,Homme,1
4483,541,42,8,72036.31,4,1,1,168951.29,Espagne,Homme,1
4484,667,50,4,156591.28,2,1,1,160171.61,Allemagne,Femme,0
4485,455,53,3,32806.24,1,1,1,71276.19,France,Homme,0
4486,712,78,13,220586.9,4,1,0,111560.79,France,Homme,1
4487,659,46,1,207137.85,2,1,0,70445.38,Allemagne,Femme,1
4488,731,75,11,163016.45,1,1,1,78448.69,France,Femme,1
4489,582,43,2,114603.46,2,0,0,70725.49,France,Homme,0
4490,614,21,5,233239.01,1,0,1,67582.0,Allemagne,Homme,1
4491,693,66,7,207686.64,1,0,0,143283.01,France,Homme,0
4492,386,31,13,124828.79,1,1,0,135298.78,France,Femme,1
4493,654,67,7,175468.34,4,1,1,52788.88,Espagne,Femme,1
4494,390,44,4,141732.49,3,0,1,142930.96,France,Femme,0
4495,366,50,4,146985.56,1,0,1,68847.69,Allemagne,Femme,1
4496,693,39,9,82744.02,1,1,1,52317.89,France,Homme,0
4497,626,65,13,115521.15,2,0,1,153241.6,Espagne,Femme,1
4498,656,20,12,19530.36,2,1,1,82130.6,Allemagne,Femme,1
4499,408,40,2,89337.17,4,0,1,120329.85,Espagne,Femme,1
4500,772,38,14,173957.13,3,1,1,52022.93,Allemagne,Homme,0
4501,532,58,6,238304.01,2,1,0,128533.36,France,Femme,0
4502,390,40,14,240766.03,4,1,1,53478.79,Espagne,Femme,0
4503,388,21,12,138930.72,4,0,1,45872.23,Allemagne,Femme,0
4504,746,38,5,151655.56,4,0,1,86507.79,Allemagne,Homme,1
4505,541,54,14,46430.3,1,1,1,161161.44,France,Femme,0
4506,616,60,0,173827.03,3,1,0,47658.85,France,Homme,1
4507,843,48,3,17664.7,3,1,1,36649.91,Allemagne,Femme,1
4508,496,38,5,71171.42,3,1,1,20854.82,France,Femme,1
4509,744,43,10,167090.84,1,0,1,91953.66,Espagne,Homme,0
4510,682,58,5,77577.53,1,1,1,67174.64,France,Homme,0
4511,476,75,10,12461.72,2,1,1,69040.06,Allemagne,Homme,1
4512,395,52,13,207967.6,2,1,1,196659.26,Espagne,Homme,0
4513,394,55,14,77582.5,2,1,1,50912.83,France,Homme,0
4514,350,41,11,15776.31,4,0,1,99809.0,France,Homme,1
4515,517,28,11,18697.04,3,1,0,197478.11,France,Femme,0
4516,457,58,2,62939.7,1,1,1,20664.34,Allemagne,Homme,1
4517,368,46,5,44503.99,2,1,1,143881.63,France,Homme,1
4518,681,64,11,193575.03,4,0,1,83650.35,Espagne,Femme,0
4519,421,72,9,80421.01,1,1,1,182628.06,Allemagne,Femme,1
4520,805,77,5,201173.95,4,0,1,183709.17,Allemagne,Homme,1
4521,794,20,11,43461.5,4,1,1,86634.36,Espagne,Homme,1
4522,458,18,8,123219.79,4,0,1,55970.74,France,Homme,1
4523,617,69,8,172009.28,3,1,1,94180.64,Allemagne,Femme,0
4524,794,78,1,162997.71,1,1,0,193581.66,Allemagne,Femme,0
4525,589,71,3,150282.35,1,0,0,67058.74,France,Femme,1
4526,766,36,8,231205.4,4,1,1,196543.79,Espagne,Femme,0
4527,650,63,14,57131.29,3,1,1,166587.43,Allemagne,Femme,0
4528,439,66,13,123429.8,4,1,1,64478.68,Espagne,Homme,1
4529,452,39,12,220998.14,2,0,1,161347.85,Espagne,Femme,0
4530,825,31,3,19473.44,1,1,1,24212.9,France,Femme,0
4531,599,66,7,13972.07,1,1,1,116391.72,Espagne,Homme,1
4532,802,74,9,58325.57,3,1,1,81109.59,Allemagne,Homme,1
4533,357,76,11,158255.3,1,1,1,93983.16,Espagne,Homme,0
4534,502,31,2,64969.91,1,0,1,102478.05,France,Homme,1
4535,696,61,2,47559.97,1,1,1,108001.86,France,Homme,1
4536,523,33,8,114700.58,3,1,1,136436.27,France,Femme,1
4537,692,50,10,153399.52,4,1,1,143903.75,France,Femme,1
4538,507,30,9,62139.43,1,1,1,195505.25,France,Femme,1
4539,842,55,7,75172.8,4,1,1,156114.05,France,Femme,0
4540,780,66,0,153389.83,3,1,0,142242.59,France,Femme,0
4541,564,29,9,236434.61,4,1,1,87604.89,France,Homme,0
4542,526,72,13,168685.43,2,1,0,36794.49,France,Homme,1
4543,524,68,1,195726.04,1,1,0,25875.86,France,Homme,1
4544,689,55,2,91702.52,3,1,1,103371.67,France,Homme,0
4545,687,56,13,68063.59,3,1,1,138627.49,France,Homme,0
4546,495,50,10,113566.94,4,0,1,135279.57,Allemagne,Homme,0
4547,799,50,1,201783.21,1,1,1,191279.36,France,Femme,0
4548,673,46,2,114074.91,3,1,1,85749.55,France,Femme,0
4549,827,22,7,211681.35,2,1,1,131140.01,France,Homme,1
4550,510,23,10,247193.0,4,0,1,179256.66,Espagne,Homme,0
4551,476,48,10,18006.67,2,0,1,89754.38,Allemagne,Homme,0
4552,769,33,11,11352.54,2,0,1,103382.48,Espagne,Femme,1
4553,431,48,13,37397.43,4,1,1,185749.99,France,Homme,1
4554,834,42,5,96092.42,2,0,1,116794.76,France,Femme,0
4555,496,65,14,32760.55,4,1,1,162927.84,Espagne,Femme,0
4556,588,63,13,217666.12,4,1,1,188090.41,France,Femme,0
4557,761,50,6,5786.56,3,1,1,120645.74,France,Femme,0
4558,773,30,9,78948.18,3,0,1,35199.59,Espagne,Homme,0
4559,433,69,14,46173.66,2,1,1,167014.49,France,Femme,1
4560,462,27,14,232884.83,2,1,1,166289.7,Allemagne,Femme,1
4561,574,41,12,167370.25,2,0,1,36272.26,France,Femme,0
4562,681,27,9,228007.56,2,1,1,116401.86,France,Femme,0
4563,727,58,5,243082.18,2,1,1,105110.84,France,Femme,0
4564,592,48,0,124274.56,3,1,1,171725.14,France,Femme,0
4565,492,30,10,58579.78,2,1,1,65806.15,Espagne,Homme,1
4566,390,20,2,48432.2,2,0,1,93861.38,Allemagne,Homme,0
4567,772,76,12,55729.72,1,1,1,126886.34,France,Homme,0
4568,607,67,0,177148.33,4,1,0,110690.36,Allemagne,Homme,0
4569,796,69,11,10111.43,4,1,1,191681.34,Allemagne,Homme,1
4570,634,51,14,12840.27,3,1,1,192721.61,Allemagne,Femme,0
4571,454,66,9,152035.74,4,0,1,30090.91,France,Femme,0
4572,551,45,11,160514.29,2,0,1,70101.69,Espagne,Femme,0
4573,799,36,8,166315.73,4,0,1,16393.94,Espagne,Femme,0
4574,656,40,12,92970.13,3,0,1,92304.16,France,Homme,0
